function,runtime_seconds,dataset,num_rows,target_stdev,original_num_rows,original_num_cols,SFS,algo,target_is_continuous,target_num_unique,target_variance,target_is_numerical,column_name,test_accuracy,training_accuracy,test_mse,training_mse,test_R2_score,training_R2_score
run_classifier,9.62481093407,bridges,49,,70,13,True,LogRC,False,3,,False,RIVER,0.714285714286,0.897959183673,,,,
run_classifier,9.8369538784,bridges,49,,70,13,True,DTC,False,3,,False,RIVER,0.857142857143,1.0,,,,
run_classifier,28.1907169819,bridges,49,,70,13,True,RFC,False,3,,False,RIVER,0.857142857143,1.0,,,,
run_regressor,28.3402750492,bridges,49,,70,13,True,RFR,False,3,,False,RIVER,,,0.262857142857,0.00734693877551,0.532580645161,0.983786764706
run_regressor,9.79792094231,bridges,49,,70,13,True,LinR,False,3,,False,RIVER,,,0.837545711938,0.369249574854,-0.48934539905,0.185139495198
run_regressor,28.207118988,bridges,49,0.258643338608,70,13,True,RFR,True,33,0.0668963766062,True,LOCATION,,,37.6140554574,17.7877705585,0.825717595017,0.882187521762
run_regressor,9.94204092026,bridges,49,0.258643338608,70,13,True,LinR,True,33,0.0668963766062,True,LOCATION,,,270.657636277,146.290437539,-0.254075456731,0.0310849281355
run_classifier,10.0198829174,bridges,49,,70,13,True,LogRC,False,3,,False,ERECTED,0.238095238095,0.857142857143,,,,
run_classifier,10.1498491764,bridges,49,,70,13,True,DTC,False,3,,False,ERECTED,0.238095238095,0.857142857143,,,,
run_classifier,28.4944441319,bridges,49,,70,13,True,RFC,False,3,,False,ERECTED,0.190476190476,0.938775510204,,,,
run_regressor,28.8561210632,bridges,49,,70,13,True,RFR,False,3,,False,ERECTED,,,0.930270263632,0.195911855682,-4.12811482827,0.701911048483
run_regressor,11.0136120319,bridges,49,,70,13,True,LinR,False,3,,False,ERECTED,,,1.40740532417,0.275942681438,-6.75832184949,0.580140444782
run_classifier,11.2359671593,bridges,49,,70,13,True,LogRC,False,3,,False,PURPOSE,0.904761904762,0.632653061224,,,,
run_classifier,11.0737211704,bridges,49,,70,13,True,DTC,False,3,,False,PURPOSE,0.952380952381,0.795918367347,,,,
run_classifier,29.0051679611,bridges,49,,70,13,True,RFC,False,3,,False,PURPOSE,0.952380952381,0.816326530612,,,,
run_regressor,29.41898489,bridges,49,,70,13,True,RFR,False,3,,False,PURPOSE,,,0.0673489332994,0.235384864123,-0.485043979253,0.176152975569
run_regressor,10.8710560799,bridges,49,,70,13,True,LinR,False,3,,False,PURPOSE,,,0.114896367492,0.275428658135,-1.53346490319,0.0359996965278
run_classifier,10.7505340576,bridges,49,,70,13,True,LogRC,False,3,,False,LENGTH,0.47619047619,0.69387755102,,,,
run_classifier,11.0784440041,bridges,49,,70,13,True,DTC,False,3,,False,LENGTH,0.52380952381,0.591836734694,,,,
run_classifier,29.2744669914,bridges,49,,70,13,True,RFC,False,3,,False,LENGTH,0.47619047619,0.69387755102,,,,
run_regressor,29.2307500839,bridges,49,,70,13,True,RFR,False,3,,False,LENGTH,,,0.666474011935,0.271675951958,-0.399595425064,0.287888689244
run_regressor,10.8331561089,bridges,49,,70,13,True,LinR,False,3,,False,LENGTH,,,0.382725649703,0.265224471325,0.196276135623,0.304799175054
run_regressor,29.456941843,bridges,49,0.295947687968,70,13,True,RFR,True,3,0.0875850340136,True,LANES,,,3.9373244598,0.4273326726,-1.30898947709,0.446588054523
run_regressor,10.8864588737,bridges,49,0.295947687968,70,13,True,LinR,True,3,0.0875850340136,True,LANES,,,2.48336992878,0.786180591664,-0.456337950256,-0.0181335493981
run_classifier,10.9713392258,bridges,49,,70,13,True,LogRC,False,2,,False,CLEAR-G,0.809523809524,0.918367346939,,,,
run_classifier,11.0547580719,bridges,49,,70,13,True,DTC,False,2,,False,CLEAR-G,0.809523809524,0.938775510204,,,,
run_classifier,29.2956850529,bridges,49,,70,13,True,RFC,False,2,,False,CLEAR-G,0.809523809524,0.938775510204,,,,
run_regressor,29.3519721031,bridges,49,,70,13,True,RFR,False,2,,False,CLEAR-G,,,0.1848776602,0.0470412698413,-0.198986002179,0.769497777778
run_regressor,11.0768330097,bridges,49,,70,13,True,LinR,False,2,,False,CLEAR-G,,,0.326787578397,0.0860153491655,-1.1193135599,0.578524789089
run_classifier,11.1535990238,bridges,49,,70,13,True,LogRC,False,2,,False,T-OR-D,0.619047619048,0.897959183673,,,,
run_classifier,11.1981999874,bridges,49,,70,13,True,DTC,False,2,,False,T-OR-D,0.619047619048,0.897959183673,,,,
run_classifier,29.4632530212,bridges,49,,70,13,True,RFC,False,2,,False,T-OR-D,0.619047619048,0.897959183673,,,,
run_regressor,29.6031780243,bridges,49,,70,13,True,RFR,False,2,,False,T-OR-D,,,0.274516166961,0.0678057949106,-0.164054131054,0.259992210999
run_regressor,11.3695418835,bridges,49,,70,13,True,LinR,False,2,,False,T-OR-D,,,0.269147392384,0.074582164112,-0.141288461937,0.186037381668
run_classifier,11.2964708805,bridges,49,,70,13,True,LogRC,False,3,,False,MATERIAL,1.0,0.857142857143,,,,
run_classifier,11.1986210346,bridges,49,,70,13,True,DTC,False,3,,False,MATERIAL,0.857142857143,1.0,,,,
run_classifier,29.5921869278,bridges,49,,70,13,True,RFC,False,3,,False,MATERIAL,1.0,0.979591836735,,,,
run_regressor,29.593626976,bridges,49,,70,13,True,RFR,False,3,,False,MATERIAL,,,0.0,0.18927935171,1.0,0.257418752522
run_regressor,11.3556039333,bridges,49,,70,13,True,LinR,False,3,,False,MATERIAL,,,0.0114285714286,0.310204081633,0.0,-0.216993464052
run_classifier,10.9775130749,bridges,49,,70,13,True,LogRC,False,3,,False,SPAN,0.857142857143,0.734693877551,,,,
run_classifier,10.0565481186,bridges,49,,70,13,True,DTC,False,3,,False,SPAN,0.857142857143,0.816326530612,,,,
run_classifier,28.3309640884,bridges,49,,70,13,True,RFC,False,3,,False,SPAN,0.52380952381,0.755102040816,,,,
run_regressor,28.5647339821,bridges,49,,70,13,True,RFR,False,3,,False,SPAN,,,0.187744835248,0.192565261702,0.203889688997,0.489680802046
run_regressor,10.1221210957,bridges,49,,70,13,True,LinR,False,3,,False,SPAN,,,0.248830438944,0.190417938698,-0.0551367651396,0.495371445019
run_classifier,10.160462141,bridges,49,,70,13,True,LogRC,False,3,,False,REL-L,0.571428571429,0.714285714286,,,,
run_classifier,10.2090620995,bridges,49,,70,13,True,DTC,False,3,,False,REL-L,0.714285714286,0.65306122449,,,,
run_classifier,28.325715065,bridges,49,,70,13,True,RFC,False,3,,False,REL-L,0.714285714286,0.65306122449,,,,
run_regressor,28.5421011448,bridges,49,,70,13,True,RFR,False,3,,False,REL-L,,,1.16381469724,0.479526127488,-0.425673004115,0.0948567357714
run_regressor,10.1410799026,bridges,49,,70,13,True,LinR,False,3,,False,REL-L,,,2.67682752421,0.490276782297,-2.27911371716,0.0745640296421
run_classifier,10.2119970322,bridges,49,,70,13,True,LogRC,False,6,,False,TYPE,0.190476190476,0.734693877551,,,,
run_classifier,10.3700680733,bridges,49,,70,13,True,DTC,False,6,,False,TYPE,0.190476190476,0.69387755102,,,,
run_classifier,29.0313858986,bridges,49,,70,13,True,RFC,False,6,,False,TYPE,0.047619047619,0.65306122449,,,,
run_regressor,28.6406171322,bridges,49,,70,13,True,RFR,False,6,,False,TYPE,,,1.60247895356,1.12704622817,-0.235477654753,0.520885624322
run_regressor,10.2314450741,bridges,49,,70,13,True,LinR,False,6,,False,TYPE,,,1.42826518664,1.14425591816,-0.101162495292,0.513569677851
