function,runtime_seconds,target_stdev,target_variance,target_num_unique,num_rows,target_is_numerical,algo,test_accuracy,training_accuracy,test_mse,training_mse
run_regressor,0.483167171478,0.355530070442,0.126401630989,2,109,True,RFR,,,0.180676328502,0.0490519877676
run_regressor,0.0339388847351,0.355530070442,0.126401630989,2,109,True,SVR,,,0.240590815839,0.0280290378531
run_regressor,0.0215828418732,0.355530070442,0.126401630989,2,109,True,LinR,,,0.173696279497,0.07089263037
run_classifier,0.0250570774078,0.355530070442,0.126401630989,2,109,True,LogRC,0.826086956522,0.908256880734,,
run_classifier,0.0228631496429,0.355530070442,0.126401630989,2,109,True,DTC,0.652173913043,0.954128440367,,
run_classifier,0.0261061191559,0.355530070442,0.126401630989,2,109,True,SVC,0.652173913043,0.97247706422,,
run_classifier,0.337844133377,0.355530070442,0.126401630989,2,109,True,RFC,0.782608695652,0.963302752294,,
run_regressor,0.435170173645,0.238705342172,0.0569802403813,42,109,True,RFR,,,127.56705314,42.6452191641
run_regressor,0.0225281715393,0.238705342172,0.0569802403813,42,109,True,SVR,,,179.68745489,115.742342368
run_regressor,0.0223751068115,0.238705342172,0.0569802403813,42,109,True,LinR,,,143.947400689,102.064101903
run_classifier,0.159357786179,0.238705342172,0.0569802403813,42,109,True,LogRC,0.0,0.366972477064,,
run_classifier,0.0813510417938,0.238705342172,0.0569802403813,42,109,True,DTC,0.0217391304348,0.816513761468,,
run_classifier,0.123308897018,0.238705342172,0.0569802403813,42,109,True,SVC,0.0,0.0825688073394,,
run_classifier,0.364614009857,0.238705342172,0.0569802403813,42,109,True,RFC,0.0434782608696,0.825688073394,,
run_regressor,0.396728992462,0.325598327932,0.106014271152,2,109,True,RFR,,,0.122222222222,0.0567584097859
run_regressor,0.0277850627899,0.325598327932,0.106014271152,2,109,True,SVR,,,0.0765447369707,0.0317392845656
run_regressor,0.0203521251678,0.325598327932,0.106014271152,2,109,True,LinR,,,0.102253733585,0.097703483356
run_classifier,0.0343499183655,0.325598327932,0.106014271152,2,109,True,LogRC,0.934782608696,0.880733944954,,
run_classifier,0.0225360393524,0.325598327932,0.106014271152,2,109,True,DTC,0.739130434783,0.94495412844,,
run_classifier,0.025838136673,0.325598327932,0.106014271152,2,109,True,SVC,0.934782608696,0.954128440367,,
run_classifier,0.297235012054,0.325598327932,0.106014271152,2,109,True,RFC,0.891304347826,0.97247706422,,
run_classifier,0.0354669094086,,,3,109,False,LogRC,0.5,0.660550458716,,
run_classifier,0.0269010066986,,,3,109,False,DTC,0.54347826087,0.935779816514,,
run_classifier,0.0273802280426,,,3,109,False,SVC,0.478260869565,0.495412844037,,
run_classifier,0.297525882721,,,3,109,False,RFC,0.5,0.926605504587,,
